Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
GXI_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
GXI_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
GXI_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;
GXI_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
GXI_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
GXI_reactionary;Rongting Faction;Faction Rongting;Rongting-Fraktion;;Facción Rongting;;;;;;;;;
GXI_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
HAI_anarcho_liberal;Parti Radical;Parti radical;Parti Radical;;Parti Radical;;;;;;;;;
HAI_communist;Parti Communist;Parti communiste;Parti Communist;;Parti Communist;;;;;;;;;
HAI_conservative;Parti Liberal;Parti libéral;Parti Liberal;;Parti Liberal;;;;;;;;;
HAI_fascist;Parti Fascist;Parti fasciste;Parti Fascist;;Parti Fascist;;;;;;;;;
HAI_liberal;Parti National;Parti national;Parti National;;Parti National;;;;;;;;;
HAI_reactionary;Parti Nationalist;Parti nationaliste;Parti Nationalist;;Parti Nationalist;;;;;;;;;
HAI_socialist;Parti Socialist;Parti socialiste;Parti Socialist;;Parti Socialist;;;;;;;;;
HAM_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
HAM_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
HAM_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
HAM_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
HAM_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
HAM_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
HAM_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
HAM_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
HAM_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
HAM_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
HAM_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
HAM_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
HAM_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
HAN_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
HAN_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
HAN_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
HAN_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
HAN_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
HAN_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
HAN_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
HAN_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
HAN_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
HAN_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
HAN_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
HAN_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
HAN_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
HAW_anarcho_liberal;Radicals;Radicaux;Radikale;;Radicales;;;;;;;;;
HAW_communist;Communists;Communistes;Kommunisten;;Comunistas;;;;;;;;;
HAW_conservative;Royalists;Royalistes;Royalisten;;Realistas;;;;;;;;;
HAW_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
HAW_liberal;Monarchists;Monarchistes;Monarchisten;;Monárquicos;;;;;;;;;
HAW_liberal_2;Constitutionalists;Constitutionalistes;Konstitutionalisten;;Constitucionalistas;;;;;;;;;
HAW_reactionary;Nationalists;Nationalistes;Nationalisten;;Nacionalistas;;;;;;;;;
HAW_socialist;Socialists;Socialistes;Sozialisten;;Socialistas;;;;;;;;;
HED_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
HED_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
HED_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
HED_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
HED_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
HED_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
HED_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
HED_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
HED_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
HED_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
HED_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
HED_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
HED_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
HEJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
HEJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
HEJ_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
HEJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
HEJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
HEJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
HEJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
HEK_anarcho_liberal;Radikale Arbeiterpartei;Arbeierpartei radical;Radikale Arbeiterpartei;;Radical Arbeierpartei;;;;;;;;;
HEK_communist;Kommunistische Arbeiterpartei;Abeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Abeiterpartei;;;;;;;;;
HEK_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
HEK_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
HEK_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
HEK_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
HEK_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
HEK_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
HEK_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
HEK_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
HEK_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
HEK_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
HEK_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
HLS_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
HLS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
HLS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
HLS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
HLS_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
HLS_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
HLS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
HLS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
HLS_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
HLS_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
HLS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
HLS_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
HLS_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
HND_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido por la Libertad;;;;;;;;;
HND_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;
HND_conservative;Nationalist Congress Party;Parti du congrès nationaliste;Nationalistische Kongresspartei;;Partido del Congreso Nacionalista;;;;;;;;;
HND_fascist;Unity Party;Parti unitaire;Einheitspartei;;Partido de la Unidad;;;;;;;;;
HND_liberal;Independence Party;Partie de l'indépendance;Unabhängigkeitspartei;;Partido de la Independencia;;;;;;;;;
HND_reactionary;National Front;Front national;Nationale Front;;Frente Nacional;;;;;;;;;
HND_socialist;Indian National Congress;Congrès national indien;Indischer Nationalkongress;;Congreso Nacional Indio;;;;;;;;;
HOL_anarcho_liberal;Anti-Revolutionaire Partij;Anti-Revolutionaire Partij;Anti-Revolutionaire Partij;;Anti-Revolutionaire Parti;;;;;;;;;
HOL_communist;Social-Democratische Bond;Social-Democratische Bond;Social-Democratische Bond;;Social-Democratische Bond;;;;;;;;;
HOL_communist_2;Communist Partij;Partij communiste;Communist Partij;;Communist Partji;;;;;;;;;
HOL_conservative;Conservatieven;Conservatieven;Conservatieven;;Conservatieven;;;;;;;;;
HOL_fascist;Fascist Partij;Partij fasciste;Fascist Partij;;Fascist Partji;;;;;;;;;
HOL_liberal;Liberale Partij ;Liberale Partij ;Liberale Partij ;;Liberale Partij ;;;;;;;;;
HOL_liberal_2;Liberale Unie;Liberale Unie;Liberale Unie;;Liberale Unie;;;;;;;;;
HOL_liberal_3;Rooms-Katholieke ;Rooms-Katholieke ;Rooms-Katholieke ;;Rooms-Katholieke ;;;;;;;;;
HOL_liberal_4;Christelijk Historische;Christelijk Historische;Christelijk Historische;;Christelijk Historische;;;;;;;;;
HOL_liberal_5;Vrije Liberalen;Vrije Liberalen;Vrije Liberalen;;Vrije Liberalen;;;;;;;;;
HOL_reactionary;Nationalist Partij;Partij nationaliste;Nationalist Partij;;Nationalist Partij;;;;;;;;;
HOL_socialist;Social-Demo. Partij;Social-Demo. Partij;Social-Demo. Partij;;Social-Demo. Partij;;;;;;;;;
HON_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
HON_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
HON_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
HON_conservative_2;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;
HON_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
HON_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
HON_liberal_2;Liberal de Honduras;Liberal de Honduras;Liberal de Honduras;;Liberal de Honduras;;;;;;;;;
HON_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
HON_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
HRE_anarcho_liberal;Radikal Liberale;;;;;;;;;;;;;
HRE_communist;Kommunistische Arbeiterpartei;;;;;;;;;;;;;
HRE_conservative;Christlichdemokratische Volkspartei;;;;;;;;;;;;;
HRE_conservative_2;Kaisertreue Fraktion;;;;;;;;;;;;;
HRE_conservative_3;Konservative Fraktion;;;;;;;;;;;;;
HRE_conservative_4;Konservative Partei;;;;;;;;;;;;;
HRE_conservative_5;Christlich-Konservative Partei;;;;;;;;;;;;;
HRE_fascist;Deutschsoziale Arbeiter- und Heimatpartei;;;;;;;;;;;;;
HRE_liberal;Palamentarier;;;;;;;;;;;;;
HRE_liberal_2;Liberalisten;;;;;;;;;;;;;
HRE_liberal_3;Demokratische Freiheitspartei;;;;;;;;;;;;;
HRE_liberal_4;Demokratische Freiheitspartei;;;;;;;;;;;;;
HRE_liberal_5;Deutschliberale Partei;;;;;;;;;;;;;
HRE_reactionary;Fürstentreue Fraktion;;;;;;;;;;;;;
HRE_reactionary_2;Deutschnationale Fraktion;;;;;;;;;;;;;
HRE_reactionary_3;Vaterlandspartei;;;;;;;;;;;;;
HRE_socialist;Sozialistische Volkspartei;;;;;;;;;;;;;
HRE_socialist_2;Sozialistischer Arbeiterverein;;;;;;;;;;;;;
HRE_socialist_3;Sozialistische Arbeiterpartei;;;;;;;;;;;;;
HRE_socialist_4;Sozialdemokratische Arbeiterpartei;;;;;;;;;;;;;
HRE_socialist_5;Freie Sozialistische Partei;;;;;;;;;;;;;
HUN_anarcho_liberal;Balközép Párt;Balközép Párt;Balközép Párt;;Balközép Párt;;;;;;;;;
HUN_communist;Kommunisták Magyarországi;Kommunisták Magyarországi;Kommunisták Magyarországi;;Kommunisták Magyarországi;;;;;;;;;
HUN_conservative;Függetlenségi Párt;Függetlenségi Párt;Függetlenségi Párt;;Függetlenségi Párt;;;;;;;;;
HUN_conservative_2;Catholic People's Party;Parti populaire catholique;Katholische Volkspartei;;Partido Popular Católico;;;;;;;;;
HUN_conservative_3;Rumanian National Party;Parti national roumain;Rumänische Nationalpartei;;Partido Nacional Rumano;;;;;;;;;
HUN_conservative_4;Croat State Party ;Parti d'État croate ;Kroatische Staatspartei;;Partido del Estado Croata ;;;;;;;;;
HUN_fascist;Nyilaskeresztes Párt Hungarista Mozgalom;Nyilaskeresztes Párt Hungarista Mozgalom;Nyilaskeresztes Párt Hungarista Mozgalom;;Nyilaskeresztes Párt Hungarista Mozgalom;;;;;;;;;
HUN_liberal;Deák-párt;Deák-párt;Deák-párt;;Deák-párt;;;;;;;;;
HUN_liberal_2;Szabadelvû Párt;Szabadelvû Párt;Szabadelvû Párt;;Szabadelvû Párt;;;;;;;;;
HUN_liberal_3;Országos Polgári Radikáli;Országos Polgári Radikáli;Országos Polgári Radikáli;;Országos Polgári Radikáli;;;;;;;;;
HUN_reactionary;Egyesült Ellenzéki ;Egyesült Ellenzéki ;Egyesült Ellenzéki ;;Egyesült Ellenzéki ;;;;;;;;;
HUN_reactionary_2;Mérsékelt Ellenzéki ;Mérsékelt Ellenzéki ;Mérsékelt Ellenzéki ;;Mérsékelt Ellenzéki ;;;;;;;;;
HUN_socialist;Általános Munkáspárt ;Általános Munkáspárt ;Általános Munkáspárt ;;Általános Munkáspárt ;;;;;;;;;
HUN_socialist_2;Magyarországi Szociáldem.;Magyarországi Szociáldem.;Magyarországi Szociáldem.;;Magyarországi Szociáldem.;;;;;;;;;
HUN_socialist_3;Újjászervezett Szociáldem.;Újjászervezett Szociáldem.;Újjászervezett Szociáldem.;;Újjászervezett Szociáldem.;;;;;;;;;
HUN_socialist_4;Kisgazda Párt;Kisgazda Párt;Kisgazda Párt;;Kisgazda Párt;;;;;;;;;
HYD_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
HYD_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
HYD_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
HYD_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
HYD_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
HYD_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
HYD_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;;
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;;
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;;
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;;
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;;
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;;
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;;
IND_anarcho_liberal;The Radical Faction;Faction radicale;The Radical Faction;;La Facción Radical;;;;;;;;;
IND_communist;The Communist Faction;Faction communiste;The Communist Faction;;La Facción Comunista;;;;;;;;;
IND_conservative;Royal Faction;Faction royale;Royal Faction;;Facción Real;;;;;;;;;
IND_fascist;The Fascist Faction;Faction fasciste;The Fascist Faction;;La Facción Fascista;;;;;;;;;
IND_liberal;The Liberal Faction;Faction libérale;The Liberal Faction;;La Facción Liberal;;;;;;;;;
IND_reactionary;The Nationalist Faction;Faction nationaliste;The Nationalist Faction;;La Facción Nacionalista;;;;;;;;;
IND_socialist;The Socialist Faction;Faction socialiste;The Socialist Faction;;La Facción Socialista;;;;;;;;;
ION_anarcho_liberal;Radical Faction;Faction radicale;Radikale Fraktion;;Facción Radical;;;;;;;;;
ION_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción Comunista;;;;;;;;;
ION_conservative;British Faction;Faction britannique;Britische Fraktion;;Facción Británica;;;;;;;;;
ION_conservative_2;Greek Faction;Faction grecque;Griechische Fraktion;;Facción Griega;;;;;;;;;
ION_fascist;Fascist Faction;Faction fasciste;Faschistische Faction;;Facción Fascista;;;;;;;;;
ION_liberal;Italian Faction;Faction italienne;Italienische Fraktion;;Facción Italiana;;;;;;;;;
ION_reactionary;Nationalist Faction;Faction nationaliste;Nationalistische Fraktion;;Facción Nacionalista;;;;;;;;;
ION_socialist;Socialist Faction;Faction socialiste;Sozialistische Fraktion;;Facción Socialista;;;;;;;;;
IRE_anarcho_liberal;Sinn Fein;Sinn Fein;Sinn Fein;;Sinn Fein;;;;;;;;;
IRE_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;
IRE_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;
IRE_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;
IRE_liberal;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;
IRE_liberal_2;Repealers;Abrogateur;Repealers;;Revocadores;;;;;;;;;
IRE_liberal_3;Independent Opposition Party;Parti d'opposition indépendant;Independent Opposition Party;;Partido de la Oposición Independeiente;;;;;;;;;
IRE_liberal_4;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;
IRE_liberal_5;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;
IRE_liberal_6;Irish Nationalist Party;Parti nationaliste irlandais;Irish Nationalist Party;;Partido Nacionalista Irlandés;;;;;;;;;
IRE_reactionary;Unionist Party;Parti unioniste;Unionist Party;;Partido Unionista;;;;;;;;;
IRE_socialist;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;
IRO_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
IRO_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
